Angle,Period,BeamSigmaX,BeamSigmaY,Mean,Std,Background,Peak
93.27048792318357,,207.74794213339507,196.60735346633956,0.056026403,0.120593764,0.0,0.6183206
93.27048792318357,,207.23431904893158,196.80007138131268,0.053590067,0.11630264,0.0,0.5912409
93.36646066342982,594.0,206.7385944659194,196.7804170513447,0.057462275,0.1253624,0.0,0.6484375
93.36646066342982,591.0,206.57304142947544,196.8499640868575,0.05536861,0.120965034,0.0,0.6165413
93.36646066342982,341.0,206.61302180666635,196.68939297066407,0.05463124,0.11818363,0.0,0.6074074
93.36646066342982,,206.93746621552464,196.7013353425709,0.058149446,0.12455639,0.0,0.63779527
93.27048792318357,,207.5719864113816,196.7741216070339,0.05906713,0.12549455,0.0,0.632
93.17983011986425,,208.05826079971263,196.66549116106088,0.057713166,0.121288516,0.0,0.609375
93.09405805891711,,208.51840174801842,196.63020367262348,0.05906824,0.122897804,0.0,0.608
93.94518622903755,,318.2777661623307,236.20102170174988,0.094169736,0.14565328,0.00990099,0.6831683
93.09405805891711,6.0,208.52043601846958,196.70314566481503,0.06358124,0.13064471,0.0,0.6465517
93.09405805891711,,208.82163679175883,196.65498949058767,0.06532923,0.13270855,0.0,0.65486723
93.09405805891711,,208.74649664377887,196.6319317596651,0.06369931,0.12816812,0.0,0.62068963
93.09405805891711,,208.77256563598746,196.7021615089385,0.07187409,0.14349845,0.0,0.69902915
93.09405805891711,,208.47161577546441,196.6454676854623,0.06801277,0.13491471,0.0,0.64220184
93.09405805891711,587.0,208.78261247258618,196.57345268830593,0.07003063,0.13795176,0.0,0.6509434
93.09405805891711,,208.91686334235303,196.57674774028948,0.07502272,0.14676085,0.0,0.68686867
93.09405805891711,,208.583997680954,196.52061554859986,0.07353464,0.14338875,0.0,0.6633663
93.09405805891711,,208.33059307941417,196.60190765547532,0.080640726,0.15645671,0.0,0.7282609
93.09405805891711,,208.50450810852612,196.50499972864546,0.077248156,0.14957361,0.0,0.6979167
93.81407483429035,,318.50716219078805,236.17446506626746,0.09905387,0.1531477,0.010416667,0.7291667
93.01278750418334,591.0,208.73558889882773,196.57965415282413,0.08715451,0.16802238,0.0,0.7764706
93.01278750418334,590.0,209.32976840149274,196.42302350692012,0.07146379,0.13880078,0.0,0.63461536
93.01278750418334,583.0,209.15470695956245,196.46255702206975,0.08411922,0.16174783,0.0,0.75
93.01278750418334,600.0,208.85347480479507,196.49771070385898,0.08609425,0.16560762,0.0,0.76744187
94.51398845800128,320.75,208.85739294119642,196.43315607556656,0.08427779,0.16293977,0.0,0.7613636
94.63546342690265,641.0,208.30494397198123,196.396198114594,0.07891828,0.15284647,0.0,0.71276593
93.81407483429035,,319.0481186379454,236.23452317564826,0.10109057,0.15610921,0.010638298,0.7446808
93.69138598645128,,319.3204907067705,236.25011638990028,0.09506964,0.1467009,0.01,0.69
93.69138598645128,,319.52627893505576,236.37305084747814,0.095002115,0.14679068,0.01,0.7
93.27048792318357,,324.8500833592589,236.30680486485176,0.086956926,0.1343734,0.0091743115,0.6513761
93.69138598645128,,320.0946642841848,236.3693987348305,0.0929837,0.14362349,0.009803922,0.6764706
93.69138598645128,,319.69925083330435,236.40336427111058,0.08933416,0.13856441,0.009433962,0.6603774
93.81407483429035,,318.8333782337748,236.41065109519437,0.09546128,0.1490732,0.01010101,0.7171717
93.81407483429035,,318.85999690114664,236.4884389879751,0.086503714,0.13562176,0.0091743115,0.6513761
93.81407483429035,,318.7935332789024,236.52489184908245,0.09041942,0.14254211,0.009615385,0.6923077
91.90915243299636,,319.7957011709113,236.54818239503697,0.084632255,0.1337598,0.009009009,0.6576577
91.78991060824606,,320.8246925560421,236.47565131320636,0.086143985,0.13650109,0.0091743115,0.6788991
91.78991060824606,,321.73705465007924,236.56658599718133,0.08165648,0.1299367,0.008695652,0.6434783
91.73570458892837,,322.1366690626324,236.59062948245082,0.08301696,0.13314666,0.0088495575,0.6814159
91.68468431789628,,323.2610746082927,236.50712837716273,0.07688882,0.123693116,0.008196721,0.6147541
93.27048792318357,,324.429097478022,236.3522386965798,0.0921855,0.14196709,0.009708738,0.6893204
91.68468431789628,,323.21008118557785,236.51071451010003,0.08076694,0.1314403,0.00862069,0.67241377
91.68468431789628,,323.5360748462265,236.56043045410408,0.07380916,0.12119475,0.007874016,0.62204725
91.63657704161673,,323.8246010511694,236.47801997048217,0.073289454,0.12155599,0.0078125,0.625
91.63657704161673,,324.1148213743756,236.5525761126679,0.071583204,0.11998614,0.007633588,0.6259542
91.63657704161673,,324.1024404284472,236.54574050406023,0.07047941,0.11934223,0.007518797,0.6315789
91.63657704161673,13.5,323.7075171892729,236.5620153048877,0.06890343,0.11781554,0.007352941,0.6102941
91.63657704161673,,323.8146243623051,236.52631934600092,0.0689363,0.11904635,0.007352941,0.63235295
91.68468431789628,186.33333333333334,323.64505204422795,236.67975522808354,0.064317815,0.11203556,0.006849315,0.58219177
91.63657704161673,,323.65790375957954,236.6949973708039,0.06529123,0.1142883,0.0069444445,0.6041667
91.68468431789628,10.0,322.99569374055875,236.52365648163988,0.065356664,0.11456652,0.0069444445,0.5972222
93.36646066342982,,323.4971716353716,236.1881000467629,0.08892234,0.13687985,0.009345794,0.6542056
91.63657704161673,,323.4873244241652,236.52762513286856,0.06830021,0.11961642,0.007246377,0.6376812
91.68468431789628,,323.1687141328387,236.5118798375407,0.071287185,0.1239622,0.007575758,0.65909094
93.27048792318357,,323.6030178695338,236.70219399123062,0.06570721,0.11329929,0.006993007,0.5874126
93.27048792318357,,323.5075646654687,236.63296214453274,0.06815621,0.11643613,0.007246377,0.615942
93.27048792318357,,323.3585515078874,236.71002098898933,0.06905608,0.11736129,0.007352941,0.60294116
93.36646066342982,,322.27963700196386,236.53826913061602,0.074703865,0.12592664,0.007936508,0.65873015
93.46822925891712,577.0,321.0753972676449,236.55433806233106,0.075960256,0.12728973,0.008064516,0.66129035
93.69138598645128,,319.61844580827676,236.64600830027587,0.072354026,0.12054494,0.0076923077,0.6230769
93.81407483429035,,319.33924972954566,236.63491893204795,0.07705773,0.12497881,0.008196721,0.63114756
93.81407483429035,,318.8966819766717,236.596394648618,0.0747026,0.12186453,0.007936508,0.61904764
93.36646066342982,,323.10495667387755,236.21986467350783,0.088742435,0.13622066,0.009345794,0.635514
93.81407483429035,,318.6953077360592,236.68556024183954,0.080435045,0.12995417,0.008547009,0.6581197
93.81407483429035,,318.65762519491267,236.77287900820113,0.08859681,0.13928412,0.009433962,0.6792453
93.81407483429035,597.0,206.55350257881548,196.91531266828173,0.07383802,0.14480372,0.0,0.68
93.94518622903755,599.0,206.27188483063358,196.9006663671297,0.07689193,0.15031818,0.0,0.6979167
93.81407483429035,597.0,206.10853073725337,196.8702358894646,0.08576929,0.1664312,0.0,0.7790698
93.81407483429035,597.0,206.28386293778553,196.91298427354496,0.08193303,0.15929301,0.0,0.74444443
93.81407483429035,596.0,206.12672128529005,196.89391253651374,0.08382228,0.16282152,0.0,0.7613636
85.60129464500447,180.0,206.2869483107897,196.85883378441628,0.087842144,0.17029174,0.0,0.79761904
93.81407483429035,637.0,206.64782115730173,196.79840455537666,0.08789621,0.17025754,0.0,0.79761904
93.69138598645128,636.0,206.8294822576441,196.81591320434595,0.08788604,0.17010812,0.0,0.79761904
93.46822925891712,,322.09358218726334,236.2925991260994,0.096871786,0.14874232,0.010204081,0.71428573
93.69138598645128,296.5,206.73114659471116,196.791227499293,0.08785187,0.17010675,0.0,0.79761904
93.81407483429035,298.0,206.32222893144913,196.83621476854492,0.082860194,0.16077374,0.0,0.752809
93.81407483429035,424.6666666666667,205.99277389866563,196.82038227349327,0.08377207,0.16272151,0.0,0.7613636
93.94518622903755,598.0,205.5773722596365,196.7880819232868,0.08281629,0.16118768,0.0,0.752809
93.81407483429035,298.0,205.90735559187453,196.8318535660174,0.08376349,0.16280237,0.0,0.75
93.46822925891712,633.0,208.64598345739424,196.72024104627525,0.08578335,0.16508406,0.0,0.75581396
94.89909245378774,645.0,210.7392021855597,196.7034037767861,0.08891056,0.16976011,0.0,0.78313255
94.76364169072619,645.0,212.24729780282252,196.7018231150493,0.08901762,0.16902503,0.0,0.78313255
94.63546342690265,622.5,212.9482662539174,196.68927812297008,0.08900666,0.16854692,0.0,0.7710843
94.63546342690265,610.0,213.3220422665697,196.66290424188554,0.08794482,0.16629726,0.0,0.75
93.69138598645128,,320.46933803022404,236.19465665310796,0.09888494,0.15242213,0.010416667,0.7291667
94.51398845800128,644.0,213.90410138676395,196.66954785123042,0.08891658,0.16776168,0.0,0.7590361
85.60129464500447,349.0,214.50588754260676,196.66543083394018,0.089980625,0.16932932,0.0,0.76829267
94.51398845800128,301.0,214.52011769119622,196.66963069055572,0.09214514,0.1733783,0.0,0.7875
94.51398845800128,644.5,214.38112326578,196.64959104592583,0.085661314,0.16147214,0.0,0.73255813
94.51398845800128,322.0,214.29786125091852,196.60450746446335,0.08760912,0.16516888,0.0,0.7619048
94.51398845800128,605.0,214.0339038169945,196.62419878214246,0.0826345,0.15618895,0.0,0.7078652
94.51398845800128,322.0,213.94951270622616,196.57893598738536,0.08852316,0.16759095,0.0,0.7710843
94.51398845800128,622.0,213.859492595806,196.550599062766,0.084381685,0.1603038,0.0,0.7356322
94.51398845800128,622.0,213.98437156423526,196.6079142592309,0.0734129,0.14007656,0.0,0.64
94.39870535499551,593.0,214.20455059478192,196.51741604630527,0.07797619,0.14935692,0.0,0.69148934
93.69138598645128,3.0,319.8500980357496,236.20521423063371,0.10003592,0.1543394,0.010526316,0.7368421
94.39870535499551,428.6666666666667,213.98464973161512,196.60983259190434,0.07045442,0.13606228,0.0,0.63461536
94.51398845800128,428.6666666666667,213.3922540139178,196.53638110932812,0.07172377,0.13984993,0.0,0.6666667
94.51398845800128,643.0,212.85771066787473,196.6077153980414,0.06899766,0.13612585,0.0,0.6603774
94.63546342690265,596.0,212.46371018889835,196.68445756828177,0.06468854,0.12920111,0.0,0.61946905
94.63546342690265,396.6666666666667,212.43282591379403,196.70345820022285,0.060409293,0.122191876,0.0,0.59504133
94.51398845800128,396.6666666666667,212.69125652998497,196.74081811519474,0.060440473,0.123832755,0.0,0.61157024
94.51398845800128,608.0,213.54423404674023,196.7188696594397,0.057176933,0.118424274,0.0,0.59375
94.39870535499551,642.5,214.08443965215247,196.63454939826437,0.060978077,0.12743677,0.0,0.65
94.39870535499551,604.0,213.7593877873482,196.5375010930095,0.08031655,0.15309174,0.0,0.7032967
92.93567344642116,594.0,213.83567143622034,196.62854523158086,0.055832446,0.119057834,0.0,0.610687
93.81407483429035,,319.17987444183274,236.195915294037,0.101030834,0.15607929,0.010638298,0.7446808
92.93567344642116,594.0,213.81452028759227,196.6443137848595,0.055314977,0.11851112,0.0,0.6136364
92.93567344642116,631.0,213.69044045896382,196.66612948790998,0.053284436,0.11477986,0.0,0.5912409
92.93567344642116,,213.73306059237788,196.73071146097212,0.0565241,0.121457525,0.0,0.62015504
92.93567344642116,319.5,213.3664587691258,196.67347205455093,0.053640764,0.11482291,0.0,0.5882353
93.01278750418334,8.0,213.22562013712806,196.61098805833487,0.05655833,0.11978273,0.0,0.6124031
93.01278750418334,,213.1648486962942,196.61928825116647,0.060246345,0.12668903,0.0,0.6528926
93.01278750418334,586.0,212.9111036976513,196.6052347990989,0.060327325,0.12568958,0.0,0.6363636
93.01278750418334,591.0,212.71326115724275,196.59507679439244,0.060853902,0.1251747,0.0,0.6333333
93.01278750418334,586.0,212.33059167007067,196.59761594471627,0.060418606,0.12299147,0.0,0.61157024
93.09405805891711,,211.74776351609898,196.65284363143883,0.06707355,0.13485245,0.0,0.6605505
95.19442890773479,,308.74210953532275,233.83076075224548,0.097675726,0.15145625,0.010309278,0.7113402
90.0,125.8,322.9536593395123,237.9468428385179,0.11116568,0.1644045,0.011235955,0.76404494
90.0,195.66666666666666,323.43621557843596,238.1821348886171,0.11259609,0.16622917,0.011363637,0.77272725
85.71084667118099,38.0,323.2818677736433,237.9748344222442,0.11135648,0.16464372,0.011235955,0.76404494
85.71084667118099,12.0,323.2426977302301,238.10399514095923,0.1113525,0.16452606,0.011235955,0.76404494
85.71084667118099,18.0,323.18457418817275,237.6324487725637,0.11385096,0.16906229,0.011494253,0.8045977
85.71084667118099,20.0,322.9782545594311,237.82011783364155,0.11374518,0.16834758,0.011494253,0.7816092
85.71084667118099,18.5,323.4322111177081,238.13850473416716,0.11518762,0.17035551,0.011627907,0.8023256
85.71084667118099,33.0,323.61809983997347,238.3050953599649,0.1152545,0.17023225,0.011627907,0.7906977
85.71084667118099,19.5,323.28519773672286,238.1372961879568,0.113777906,0.1681867,0.011494253,0.7816092
85.71084667118099,36.0,323.37290351079577,237.90855589554258,0.108783565,0.16134226,0.010989011,0.7582418
95.35582504285517,,307.2062919321821,233.5770112508732,0.09275161,0.14508006,0.009803922,0.6764706
91.50743575877496,21.0,323.51521440411886,238.20544215788993,0.11236978,0.1663413,0.011363637,0.78409094
91.46880071438582,20.0,323.4969695305497,238.1175644226803,0.1161687,0.17181994,0.011764706,0.8117647
91.46880071438582,10.5,324.27172582737734,238.3368129176398,0.1086509,0.16055477,0.010989011,0.7582418
91.46880071438582,158.0,324.50322501533657,238.33538813371055,0.1136072,0.16751327,0.011494253,0.7816092
90.0,561.0,324.4439144029431,237.93781576789073,0.10089055,0.14948346,0.010204081,0.6938776
90.0,294.0,324.0266818330591,238.0592098097664,0.10495815,0.15586993,0.010638298,0.7340425
90.0,196.0,324.38025989935585,238.38316294653572,0.10640649,0.15778835,0.010752688,0.7419355
90.0,198.0,326.3048589726284,239.26597409405642,0.100408755,0.14895853,0.01010101,0.7070707
90.0,294.0,324.20160877816664,238.12584222792952,0.09332207,0.14035511,0.009433962,0.6698113
90.0,,323.9008352860081,238.07284322739946,0.09411082,0.14180765,0.00952381,0.6761905
95.71059313749964,,304.23339491991186,233.10290822626115,0.08832621,0.14002788,0.009345794,0.6635514
90.0,292.5,323.99716195437264,238.1388146897435,0.08984516,0.13602582,0.009090909,0.6545454
91.46880071438582,11.5,326.63178436406304,239.73979181218226,0.09421003,0.14152896,0.009433962,0.6886792
91.46880071438582,21.0,314.0420817685433,234.71460175814747,0.08692296,0.13626422,0.009009009,0.6666667
91.46880071438582,158.75,323.48174883335474,237.96005302230205,0.09225203,0.14110512,0.009345794,0.69158876
91.46880071438582,316.0,321.0681782395914,236.76258805256174,0.08663972,0.13442473,0.0088495575,0.65486723
91.46880071438582,15.0,324.624059698069,238.48394693925152,0.08403395,0.12969337,0.008474576,0.6440678
91.43209618416464,23.0,326.1577979722404,239.1151597065977,0.0875,0.13408217,0.00877193,0.6666667
91.43209618416464,29.0,323.5475021892588,238.0333627904065,0.08342587,0.12965374,0.008403362,0.64705884
91.43209618416464,,323.84581358334924,238.06065282695639,0.08480069,0.13177212,0.008547009,0.6581197
91.43209618416464,14.5,323.6467575088566,238.0784573760178,0.08201773,0.12762478,0.008264462,0.6363636
93.81407483429035,,305.34639656292563,233.52889759261944,0.087148435,0.13858351,0.0091743115,0.66972476
91.43209618416464,,323.6680932072744,238.0884900952425,0.08631471,0.13369714,0.008695652,0.66086954
91.46880071438582,12.0,323.48669487828107,238.02275465130413,0.08791589,0.13590953,0.0088495575,0.67256635
91.46880071438582,25.0,323.5546531982224,238.1518085857101,0.08643848,0.13320348,0.008695652,0.65217394
91.46880071438582,15.0,323.28704022530604,238.16430084680582,0.09206867,0.14133008,0.009259259,0.6944444
91.46880071438582,22.0,323.1996654814344,238.21273533333073,0.08565729,0.13112393,0.00862069,0.63793105
91.46880071438582,24.0,323.2437802353607,238.28888113472792,0.088733844,0.13516286,0.008928572,0.65178573
91.46880071438582,22.0,323.15324078107676,238.26512943702434,0.08949155,0.13585815,0.009009009,0.6486486
91.46880071438582,21.0,279.98261554293424,221.679210323048,0.08846868,0.1486351,0.0,0.7029703
91.46880071438582,12.5,322.79173978675794,238.23908081031658,0.09439376,0.14222309,0.00952381,0.6761905
91.46880071438582,25.0,322.4680656765183,238.1180336084421,0.101219974,0.15221928,0.010204081,0.7244898
93.94518622903755,,302.10156695096254,232.73960301964473,0.08907932,0.14359607,0.009433962,0.6886792
91.46880071438582,15.0,322.4582075058104,238.17370454815762,0.09734384,0.14598104,0.009803922,0.6862745
91.46880071438582,25.0,322.4114597089791,238.22206576850655,0.10020344,0.1499957,0.01010101,0.7070707
91.54815769897795,10.0,321.2272256174903,238.22226418222698,0.103299044,0.15531118,0.010416667,0.7395833
93.27048792318357,10.0,319.28657591892795,238.24195710027408,0.104364,0.15790936,0.010526316,0.75789475
93.36646066342982,11.0,318.152889664131,238.1982425943865,0.101161174,0.15364908,0.010204081,0.7244898
95.04245106917091,296.0,317.52083075884843,238.31872446101062,0.1022099,0.15555777,0.010309278,0.742268
95.19442890773479,588.0,317.04935869566117,238.44632165690766,0.105487846,0.16078904,0.010638298,0.7659575
95.35582504285517,293.0,316.5612601925766,238.54925466241195,0.10787695,0.16471854,0.010869565,0.79347825
95.52754015165615,294.0,315.7764812628736,238.48234094996428,0.10553654,0.16161515,0.010638298,0.7765958
95.52754015165615,577.0,315.35518487139404,238.51003718620024,0.10672469,0.16371219,0.010752688,0.78494626
93.94518622903755,,305.1947359106335,233.7188683209836,0.09340042,0.1484468,0.009803922,0.7058824
85.71084667118099,614.0,314.88485685685094,238.39413500455925,0.105532736,0.16215333,0.010638298,0.7765958
85.71084667118099,,314.9994942867839,238.51089329643318,0.105653346,0.16231066,0.010638298,0.7765958
85.71084667118099,,315.03131275961164,238.4188120601604,0.105614275,0.1621811,0.010638298,0.7765958
95.52754015165615,578.0,315.37635329762634,238.4645950227786,0.10783963,0.16544291,0.010869565,0.79347825
85.71084667118099,,315.63615052585624,238.43725598699888,0.106658675,0.16342883,0.010752688,0.78494626
85.71084667118099,,316.2464888716337,238.44451505705086,0.10903798,0.16670306,0.010989011,0.8021978
85.71084667118099,612.0,316.3227375665673,238.44306699040672,0.10790413,0.16488063,0.010869565,0.79347825
85.71084667118099,,316.47938740086397,238.40581124083596,0.10786468,0.16472372,0.010869565,0.7826087
85.71084667118099,614.0,316.444753197785,238.32679481626408,0.11023338,0.16838704,0.011111111,0.8111111
85.71084667118099,,316.2406465653564,238.30785651831857,0.10789139,0.16494997,0.010869565,0.7826087
95.9061411137705,,304.6867198087775,233.5814327079163,0.08126449,0.13135913,0.008547009,0.6495727
85.71084667118099,,315.8565917618036,238.28233772205473,0.10904208,0.16695347,0.010989011,0.8021978
85.71084667118099,14.0,315.35010991008767,238.13949769506894,0.10898789,0.16717371,0.010989011,0.8021978
95.52754015165615,588.0,308.6610133356256,235.6867638255718,0.10267879,0.16042982,0.010526316,0.76842105
95.71059313749964,,270.7787719155108,221.61909049174392,0.09408753,0.16119836,0.0,0.76842105
93.94518622903755,14.0,313.62588344101874,238.1649489656394,0.10133959,0.15679371,0.010204081,0.7653061
93.94518622903755,6.5,313.8042667376293,238.18848446343125,0.099352136,0.15374932,0.01,0.75
93.81407483429035,588.0,313.9392873641083,238.10794654065896,0.09543371,0.1477068,0.009615385,0.7019231
93.81407483429035,12.0,314.07739012298794,238.1571704985602,0.09822442,0.15222792,0.00990099,0.7326733
95.71059313749964,,313.8973038734891,238.11283608304396,0.095371455,0.14820462,0.009615385,0.71153843
95.9061411137705,,313.6010705156942,238.09861734663073,0.09179028,0.14301527,0.009259259,0.6851852
93.94518622903755,,316.5053056357643,237.88810568368538,0.082912944,0.1313896,0.008474576,0.65254235
95.9061411137705,,302.08142735665166,234.04534502335173,0.08677726,0.13959616,0.009009009,0.6666667
96.11550356628541,,313.58977070158994,238.37855265852056,0.08631199,0.13537477,0.008695652,0.65217394
96.34019174590989,,313.06338630449835,238.43219406876966,0.08716219,0.13752353,0.00877193,0.65789473
94.57392125990086,,313.8667959823469,239.0932675137884,0.087563775,0.13833174,0.00877193,0.68421054
94.57392125990086,600.0,311.977253735077,238.3317825090533,0.08559048,0.13656953,0.00862069,0.6810345
94.76364169072619,579.0,311.7774877620799,238.3140303408824,0.08188372,0.13141447,0.008264462,0.6446281
94.76364169072619,587.0,311.73751982096627,238.32122034579695,0.08338149,0.1343151,0.008403362,0.66386557
94.76364169072619,301.0,311.4125619271482,238.20098768384622,0.0798993,0.12917797,0.008064516,0.6451613
94.76364169072619,294.5,311.69442415851324,238.3497071467643,0.077987745,0.12638244,0.007874016,0.62992126
94.76364169072619,578.0,311.3706000029402,238.250750981052,0.08050968,0.13085449,0.008130081,0.6504065
95.9061411137705,,314.6208396402978,237.12664444102364,0.086226106,0.13657439,0.0088495575,0.67256635
94.76364169072619,200.66666666666666,311.36892310122977,238.23549384192785,0.07606454,0.12384541,0.0076923077,0.6230769
97.1250163489018,,311.35316004407184,238.26586042803527,0.07978872,0.13002628,0.008064516,0.6532258
96.84277341263095,291.5,311.6150396739916,238.2505490523406,0.0810603,0.13150989,0.008196721,0.6639344
96.84277341263095,,312.1016206343258,238.31978435130378,0.07978069,0.12874955,0.008064516,0.6451613
96.581944655178,570.0,312.24591604055706,238.3207677231723,0.0810484,0.13053691,0.008196721,0.6393443
96.34019174590989,576.0,312.43827926950667,238.32473284855223,0.08236969,0.13201639,0.008333334,0.64166665
96.34019174590989,,312.536436176848,238.37731011244557,0.08452268,0.13485178,0.008547009,0.6581197
96.581944655178,10.0,312.09269587531674,238.30839964416433,0.08824749,0.1405277,0.008928572,0.6964286
94.57392125990086,8.0,311.79725865002,238.29876343408154,0.08517965,0.13515764,0.00862069,0.6637931
94.76364169072619,596.0,311.4451393434046,238.2904604322036,0.08907972,0.1410487,0.009009009,0.6846847
95.9061411137705,,314.51376397135084,237.04495612026227,0.07917029,0.12766418,0.008130081,0.6422764
94.76364169072619,301.0,311.209231335635,238.2330539435245,0.087461494,0.13805829,0.0088495575,0.67256635
94.76364169072619,301.0,311.0832455298656,238.20018079047892,0.08672807,0.13653685,0.00877193,0.6666667
94.76364169072619,9.0,310.30569777117563,237.82985699982746,0.095763646,0.15085636,0.009708738,0.7281553
94.76364169072619,10.0,310.4867092451819,237.9035831418432,0.09674102,0.15197636,0.009803922,0.7352941
94.76364169072619,,310.5555112815098,237.84531275559107,0.09763324,0.15310831,0.00990099,0.7326733
94.57392125990086,6.0,310.7112987466089,237.79212278669527,0.09301396,0.14561729,0.009433962,0.7075472
94.57392125990086,10.0,311.1744252180734,237.8436490840017,0.09864081,0.15408903,0.01,0.75
94.23639479905881,12.0,311.6498132235551,237.83398105444547,0.09955233,0.15519486,0.01010101,0.75757575
94.08561677997488,8.0,311.95498327159896,237.79348307937178,0.09950575,0.15489887,0.01010101,0.74747473
94.08561677997488,14.0,312.3716623622143,237.85238272262413,0.10260264,0.1594415,0.010416667,0.7708333
90.0,38.0,316.6806664992588,233.8500874002029,0.11186779,0.16751638,0.011627907,0.76744187
95.9061411137705,5.0,315.11800195672765,237.26697368638304,0.07985395,0.12891242,0.008196721,0.647541
85.71084667118099,11.0,313.1196311553403,238.0159526234173,0.10489074,0.16260397,0.010638298,0.78723407
95.9061411137705,8.0,313.590172791888,236.6559090877617,0.07892518,0.1287569,0.008130081,0.6422764
95.71059313749964,,316.4508376561741,237.71316626378515,0.078207105,0.12678054,0.008,0.64
95.71059313749964,,314.27760406827343,237.01494528952355,0.08111679,0.13195921,0.008333334,0.6666667
95.71059313749964,,314.3303065381281,236.97801797873407,0.07780429,0.12683009,0.008,0.64
95.71059313749964,,313.4797102174534,236.71433777653152,0.08167453,0.13260508,0.008403362,0.66386557
95.71059313749964,39.0,314.7530069987885,237.18911295392596,0.08334101,0.1314049,0.008547009,0.6495727
95.9061411137705,,312.9205820809037,236.64796115110303,0.08594883,0.13668875,0.0088495575,0.67256635
95.9061411137705,,312.6663719959084,236.547828421127,0.0803161,0.12923737,0.008264462,0.6528926
95.71059313749964,37.0,312.66616408884045,236.01840491725,0.081427455,0.13003105,0.008403362,0.64705884
91.54815769897795,26.0,317.6777196960281,234.6260944311914,0.101442374,0.15232614,0.010526316,0.69473684
95.52754015165615,,313.6089585380578,236.0347227318923,0.08433386,0.1331991,0.008695652,0.65217394
95.52754015165615,4.0,314.930880860933,236.4178331586174,0.08772853,0.13727175,0.009009009,0.6666667
95.19442890773479,,308.2656777655158,233.80689300110856,0.09360561,0.14753667,0.009803922,0.7058824
95.19442890773479,,311.29510449772647,234.67009174406599,0.09239348,0.14373718,0.009615385,0.6826923
95.04245106917091,9.0,311.13071565847275,234.52470335575,0.09246781,0.14330345,0.009615385,0.6730769
93.36646066342982,,308.6332196120012,233.62865910832002,0.095723376,0.14873631,0.01,0.7
93.36646066342982,,307.3779566354043,233.16774538269073,0.100448094,0.15583302,0.010526316,0.7263158
95.04245106917091,8.0,308.3054822416068,233.64394632101698,0.100716494,0.15562905,0.010526316,0.7263158
93.36646066342982,551.0,317.81729789599325,236.76346800680855,0.10620832,0.16049162,0.010869565,0.76086956
95.04245106917091,9.0,314.536468035728,235.5262036509787,0.10530634,0.16026695,0.010869565,0.75
91.59114027119458,23.0,310.4289563417,232.62748687078312,0.099989384,0.15298994,0.010526316,0.70526314
95.04245106917091,,312.05302659147094,234.75405025680777,0.10582861,0.16190022,0.010989011,0.7582418
95.04245106917091,,312.9399508274498,235.0292559384039,0.108298756,0.1653145,0.011235955,0.7752809
85.71084667118099,,308.9855588487737,233.78788682988016,0.10730393,0.16522767,0.011235955,0.7752809
85.71084667118099,610.0,316.3424684082027,236.39043908633494,0.10926892,0.16553913,0.011235955,0.7752809
93.36646066342982,15.0,313.3186951675601,235.2579629403442,0.10742926,0.16404982,0.011111111,0.76666665
95.04245106917091,8.0,315.4106397161515,236.01443543779695,0.107816175,0.16375816,0.011111111,0.76666665
95.04245106917091,10.0,315.2107058069491,236.00746480112275,0.110414505,0.1679049,0.011363637,0.79545456
93.46822925891712,,314.2517920966044,235.72445771607116,0.110252865,0.16820528,0.011363637,0.79545456
93.46822925891712,,315.03260594709536,236.0754470434051,0.106754035,0.16251709,0.010989011,0.7692308
95.04245106917091,,315.45115276210845,236.09844116577855,0.10921574,0.1660884,0.011235955,0.7752809
93.27048792318357,,319.49936938147056,236.05056609914908,0.10510457,0.15800615,0.010752688,0.7419355
95.19442890773479,7.0,316.3063818027823,236.4792733215247,0.108398825,0.16454393,0.011111111,0.7777778
95.35582504285517,,315.6722920321013,236.6057570284622,0.10765368,0.16385952,0.010989011,0.7692308
93.69138598645128,16.0,310.8653225189862,235.34996919292126,0.10351146,0.15970199,0.010638298,0.7553192
93.94518622903755,11.0,311.70599597973063,236.132520908601,0.10310873,0.15913029,0.010526316,0.75789475
94.08561677997488,15.0,310.96653310101397,236.1308321689854,0.10772372,0.16677211,0.010989011,0.8021978
85.71084667118099,16.0,309.9436961499996,236.1178477798087,0.10620429,0.16507766,0.010869565,0.79347825
85.71084667118099,33.0,300.3368157279495,233.1649078060861,0.10002446,0.15926194,0.010416667,0.7708333
85.71084667118099,36.0,307.6095715843458,236.0036427264388,0.10178311,0.15969704,0.010416667,0.7708333
85.71084667118099,34.0,305.1937952042651,235.46093883965918,0.09939911,0.15698761,0.010204081,0.7653061
92.86240522611175,12.0,302.1470150997477,234.556486745744,0.099868625,0.15894902,0.010309278,0.7628866
93.27048792318357,,318.72845318454915,236.12523567723534,0.097688355,0.14758652,0.01,0.69
92.72631099390625,12.5,287.38322866886216,229.7692553766673,0.09769184,0.16056825,0.010416667,0.7708333
85.71084667118099,19.0,294.05799492382926,231.80173650340078,0.098960765,0.16025868,0.010416667,0.7708333
92.72631099390625,,299.72496941832713,233.68350373165043,0.09312074,0.14934985,0.009708738,0.7184466
92.6025622024998,,280.0888958810152,226.57527486271775,0.08976445,0.15084048,0.009803922,0.7254902
92.48955292199915,24.0,296.05497965312964,232.25650056749984,0.09199793,0.1491558,0.009708738,0.7184466
